,Month,Day,Year,Assgn_dam,NodeCount_x,NodeCount_y
14263,10,31,2022,416.0,10,6
14264,10,31,2022,8600.0,6,19
14265,10,31,2022,8602.0,5,6
14266,10,31,2022,8615.0,43,18
14267,10,31,2022,8618.0,35,43
14268,10,31,2023,268.0,32,50
14269,10,31,2024,95.0,9,36
14270,10,31,2024,99.0,21,41
14271,10,31,2024,103.0,9,40
14272,11,1,2013,28.0,18,36
14273,11,1,2013,8522.0,49,46
14274,11,1,2014,301.0,7,39
14275,11,1,2014,306.0,15,39
14276,11,1,2014,341.0,10,15
14277,11,1,2014,342.0,44,10
14278,11,1,2014,347.0,34,17
14279,11,1,2014,349.0,10,35
14280,11,1,2014,353.0,17,29
14281,11,1,2014,359.0,44,37
14282,11,1,2014,361.0,14,41
14283,11,1,2014,368.0,9,34
14284,11,1,2014,382.0,7,5
14285,11,1,2014,397.0,33,25
14286,11,1,2014,399.0,41,48
14287,11,1,2014,401.0,23,7
14288,11,1,2014,406.0,6,8
14289,11,1,2014,407.0,8,8
14290,11,1,2014,413.0,7,37
14291,11,1,2014,416.0,13,7
14292,11,1,2014,8545.0,48,49
14293,11,1,2014,8546.0,36,46
14294,11,1,2014,8548.0,49,43
14295,11,1,2014,8550.0,44,50
14296,11,1,2014,8560.0,48,45
14297,11,1,2014,8562.0,5,50
14298,11,1,2014,8567.0,31,50
14299,11,1,2014,8574.0,16,34
14300,11,1,2014,8578.0,40,28
14301,11,1,2014,8580.0,49,40
14302,11,1,2014,8587.0,44,36
14303,11,1,2014,8600.0,6,8
14304,11,1,2014,8602.0,5,6
14305,11,1,2014,8615.0,48,26
14306,11,1,2014,8618.0,48,48
14307,11,1,2014,30540.0,26,32
14308,11,1,2016,8590.0,23,22
14309,11,1,2016,8591.0,13,16
14310,11,1,2016,8604.0,21,21
14311,11,1,2016,8612.0,49,46
14312,11,1,2016,8625.0,11,46
14313,11,1,2016,8627.0,48,49
14314,11,1,2016,8634.0,49,47
14315,11,1,2016,8637.0,13,46
14316,11,1,2016,8639.0,7,47
14317,11,1,2017,8678.0,21,19
14318,11,1,2018,231.0,10,48
14319,11,1,2018,232.0,25,47
14320,11,1,2018,243.0,9,11
14321,11,1,2018,8544.0,29,10
14322,11,1,2018,8547.0,12,6
14323,11,1,2019,421.0,19,47
14324,11,1,2019,8590.0,34,26
14325,11,1,2019,8591.0,13,21
14326,11,1,2019,8595.0,6,44
14327,11,1,2019,8612.0,49,38
14328,11,1,2019,8628.0,30,23
14329,11,1,2019,8631.0,50,50
14330,11,1,2021,481.0,10,35
14331,11,1,2021,484.0,29,43
14332,11,1,2021,488.0,16,48
14333,11,1,2021,495.0,21,25
14334,11,1,2021,8644.0,5,10
14335,11,1,2022,8628.0,23,14
14336,11,1,2022,8631.0,45,50
14337,11,1,2023,293.0,22,45
14338,11,1,2023,297.0,13,42
14339,11,1,2023,301.0,8,37
14340,11,1,2023,305.0,28,49
14341,11,1,2023,306.0,18,47
14342,11,1,2023,310.0,40,35
14343,11,1,2023,525.0,11,26
14344,11,1,2023,554.0,31,46
14345,11,1,2023,555.0,19,48
14346,11,1,2023,559.0,17,29
14347,11,1,2023,567.0,9,45
14348,11,1,2023,587.0,44,46
14349,11,1,2023,8545.0,49,50
14350,11,1,2023,8548.0,46,42
14351,11,1,2024,253.0,32,49
14352,11,1,2024,266.0,43,34
14353,11,1,2024,8530.0,9,20
14354,11,2,2013,95.0,7,38
14355,11,2,2013,99.0,18,40
14356,11,2,2013,103.0,13,42
14357,11,2,2013,436.0,31,46
14358,11,2,2013,8626.0,50,50
14359,11,2,2013,8629.0,38,44
14360,11,2,2013,8635.0,39,47
14361,11,2,2015,302.0,46,46
14362,11,2,2015,310.0,42,38
14363,11,2,2019,28.0,31,29
14364,11,2,2019,237.0,42,49
14365,11,2,2019,763.0,28,43
14366,11,2,2019,786.0,50,49
14367,11,2,2019,787.0,35,34
14368,11,2,2019,788.0,44,48
14369,11,2,2019,790.0,28,36
14370,11,2,2019,8522.0,50,44
14371,11,2,2021,302.0,43,32
14372,11,2,2021,310.0,49,37
14373,11,2,2022,8591.0,11,14
14374,11,2,2022,8604.0,43,25
14375,11,2,2022,8617.0,49,49
14376,11,2,2022,8622.0,44,44
14377,11,2,2022,8626.0,50,50
14378,11,2,2022,8629.0,38,43
14379,11,2,2023,301.0,6,39
14380,11,2,2023,306.0,21,28
14381,11,2,2023,317.0,21,35
14382,11,2,2023,567.0,8,47
14383,11,2,2023,587.0,46,47
14384,11,2,2023,591.0,48,47
14385,11,2,2023,610.0,13,35
14386,11,2,2023,620.0,49,47
14387,11,2,2023,635.0,14,14
14388,11,2,2023,8545.0,49,50
14389,11,2,2023,8546.0,36,46
14390,11,2,2023,8556.0,11,49
14391,11,2,2023,8560.0,50,49
14392,11,2,2023,8562.0,6,50
14393,11,2,2023,8678.0,12,9
14394,11,2,2023,30542.0,17,47
14395,11,2,2023,30545.0,19,45
14396,11,2,2024,8671.0,50,49
14397,11,2,2024,8672.0,37,50
14398,11,2,2024,8673.0,15,37
14399,11,2,2024,8674.0,12,17
14400,11,2,2024,8675.0,6,17
14401,11,2,2024,8676.0,50,50
14402,11,2,2024,8680.0,50,48
14403,11,2,2024,8681.0,46,46
14404,11,2,2024,8684.0,49,10
14405,11,2,2024,8685.0,41,49
14406,11,3,2013,225.0,29,31
14407,11,3,2013,231.0,8,31
14408,11,3,2013,232.0,20,49
14409,11,3,2014,60.0,20,35
14410,11,3,2014,8590.0,27,26
14411,11,3,2014,8591.0,19,15
14412,11,3,2014,8612.0,49,45
14413,11,3,2014,8628.0,25,19
14414,11,3,2014,8631.0,45,50
14415,11,3,2015,605.0,8,31
14416,11,3,2015,8685.0,15,40
14417,11,3,2015,8688.0,49,26
14418,11,3,2015,8690.0,29,43
14419,11,3,2015,8691.0,30,30
14420,11,3,2015,8693.0,46,30
14421,11,3,2015,8694.0,39,50
14422,11,3,2015,8695.0,35,49
14423,11,3,2015,8696.0,24,45
14424,11,3,2015,8699.0,26,49
14425,11,3,2015,8700.0,38,46
14426,11,3,2015,8702.0,48,39
14427,11,3,2015,8703.0,39,37
14428,11,3,2015,8704.0,49,49
14429,11,3,2015,8705.0,31,50
14430,11,3,2015,8706.0,50,49
14431,11,3,2019,428.0,32,43
14432,11,3,2019,431.0,37,46
14433,11,3,2019,436.0,47,47
14434,11,3,2019,8626.0,50,50
14435,11,3,2019,8635.0,39,47
14436,11,3,2019,8639.0,6,49
14437,11,3,2019,8642.0,36,49
14438,11,3,2019,8661.0,50,42
14439,11,3,2021,59.0,28,49
14440,11,3,2021,60.0,21,42
14441,11,3,2021,559.0,18,32
14442,11,3,2021,572.0,9,23
14443,11,3,2022,428.0,31,42
14444,11,3,2022,431.0,39,46
14445,11,3,2022,436.0,48,45
14446,11,3,2022,889.0,6,24
14447,11,3,2022,890.0,7,7
14448,11,3,2022,892.0,35,40
14449,11,3,2022,8626.0,50,50
14450,11,3,2022,8635.0,40,47
14451,11,3,2022,8639.0,8,49
14452,11,3,2022,8642.0,6,49
14453,11,3,2023,59.0,33,48
14454,11,3,2023,60.0,10,42
14455,11,3,2023,317.0,24,37
14456,11,3,2023,620.0,49,46
14457,11,3,2023,635.0,16,25
14458,11,3,2023,666.0,38,49
14459,11,3,2023,670.0,48,48
14460,11,3,2023,8550.0,46,50
14461,11,3,2023,8556.0,32,49
14462,11,3,2023,8559.0,21,41
14463,11,3,2023,8749.0,31,39
14464,11,3,2023,8750.0,5,22
14465,11,3,2023,8775.0,5,19
14466,11,3,2023,8776.0,12,5
14467,11,3,2023,8777.0,17,16
14468,11,3,2024,559.0,22,25
14469,11,3,2024,572.0,42,50
14470,11,3,2024,605.0,7,25
14471,11,3,2024,613.0,5,37
14472,11,3,2024,8685.0,41,50
14473,11,3,2024,8690.0,29,36
14474,11,3,2024,8691.0,27,32
14475,11,3,2024,8693.0,40,27
14476,11,3,2024,8695.0,47,49
14477,11,3,2024,8699.0,50,49
14478,11,3,2024,8700.0,47,48
14479,11,3,2024,8702.0,49,47
14480,11,3,2024,8703.0,47,36
14481,11,3,2024,8704.0,49,46
14482,11,3,2024,8705.0,30,50
14483,11,4,2013,525.0,6,33
14484,11,4,2014,237.0,40,49
14485,11,4,2016,45.0,27,47
14486,11,4,2016,263.0,12,35
14487,11,4,2016,265.0,41,46
14488,11,4,2016,266.0,43,34
14489,11,4,2016,268.0,38,48
14490,11,4,2016,302.0,46,45
14491,11,4,2016,307.0,6,5
14492,11,4,2016,310.0,49,38
14493,11,4,2016,311.0,5,13
14494,11,4,2016,320.0,25,31
14495,11,4,2016,322.0,30,41
14496,11,4,2016,324.0,46,44
14497,11,4,2016,326.0,39,34
14498,11,4,2016,327.0,34,49
14499,11,4,2016,328.0,15,45
14500,11,4,2016,8530.0,11,25
14501,11,4,2018,567.0,7,14
14502,11,4,2018,587.0,34,47
14503,11,4,2018,635.0,34,36
14504,11,4,2018,30542.0,28,47
14505,11,4,2018,30545.0,29,48
14506,11,4,2019,246.0,35,50
14507,11,4,2019,250.0,32,18
14508,11,4,2019,253.0,27,35
14509,11,4,2019,266.0,33,5
14510,11,4,2019,8530.0,11,24
14511,11,4,2021,301.0,5,39
14512,11,4,2021,306.0,18,37
14513,11,4,2021,341.0,10,15
14514,11,4,2021,342.0,44,9
14515,11,4,2021,349.0,9,34
14516,11,4,2021,353.0,26,32
14517,11,4,2021,354.0,20,30
14518,11,4,2021,359.0,44,37
14519,11,4,2021,361.0,8,40
14520,11,4,2021,8545.0,48,49
14521,11,4,2021,8551.0,48,27
14522,11,4,2021,8560.0,49,49
14523,11,4,2021,8562.0,6,50
14524,11,4,2021,8615.0,22,16
14525,11,4,2021,30540.0,26,17
14526,11,4,2022,484.0,30,48
14527,11,4,2022,488.0,31,48
14528,11,4,2022,495.0,42,26
14529,11,4,2022,8658.0,8,49
14530,11,4,2023,219.0,30,48
14531,11,4,2023,421.0,20,47
14532,11,4,2023,8590.0,24,24
14533,11,4,2023,8591.0,12,17
14534,11,4,2023,8612.0,49,44
14535,11,5,2014,95.0,8,36
14536,11,5,2014,99.0,18,42
14537,11,5,2014,103.0,11,41
14538,11,5,2016,525.0,11,25
14539,11,5,2016,548.0,25,48
14540,11,5,2016,554.0,27,47
14541,11,5,2016,555.0,18,49
14542,11,5,2016,559.0,19,17
14543,11,5,2016,567.0,10,46
14544,11,5,2016,572.0,38,49
14545,11,5,2016,587.0,41,47
14546,11,5,2016,605.0,9,42
14547,11,5,2016,8685.0,34,50
14548,11,5,2016,8690.0,24,33
14549,11,5,2016,8691.0,29,28
14550,11,5,2016,8693.0,43,29
14551,11,5,2016,8694.0,50,50
14552,11,5,2016,8695.0,47,49
14553,11,5,2016,8699.0,40,49
14554,11,5,2016,8700.0,49,47
14555,11,5,2016,8703.0,47,37
14556,11,5,2016,8704.0,49,49
14557,11,5,2016,8705.0,31,50
14558,11,5,2016,8706.0,50,49
14559,11,5,2018,59.0,40,48
14560,11,5,2018,60.0,18,42
14561,11,5,2021,95.0,9,37
14562,11,5,2021,99.0,22,41
14563,11,5,2021,103.0,11,41
14564,11,5,2021,666.0,39,50
14565,11,5,2021,670.0,48,48
14566,11,5,2022,263.0,6,28
14567,11,5,2022,265.0,39,49
14568,11,5,2022,266.0,43,31
14569,11,5,2022,268.0,35,49
14570,11,5,2022,8530.0,12,23
14571,11,5,2022,8532.0,43,39
14572,11,5,2022,8534.0,50,46
14573,11,5,2023,95.0,8,21
14574,11,5,2023,8590.0,24,23
14575,11,5,2023,8591.0,12,18
14576,11,5,2023,8604.0,41,26
14577,11,5,2023,8612.0,49,43
14578,11,5,2023,8617.0,48,49
14579,11,5,2023,8622.0,42,45
14580,11,5,2023,8625.0,14,40
14581,11,5,2023,8626.0,49,50
14582,11,5,2023,8628.0,16,13
14583,11,5,2023,8629.0,37,45
14584,11,5,2023,8631.0,50,50
14585,11,5,2023,8634.0,49,45
14586,11,5,2023,8636.0,50,50
14587,11,5,2023,8637.0,10,48
14588,11,5,2023,8639.0,9,49
14589,11,5,2024,60.0,30,38
14590,11,5,2024,620.0,49,33
14591,11,5,2024,670.0,45,5
14592,11,6,2014,250.0,16,18
14593,11,6,2014,253.0,21,42
14594,11,6,2014,8530.0,10,26
14595,11,6,2015,60.0,33,43
14596,11,6,2016,301.0,7,37
14597,11,6,2016,341.0,10,15
14598,11,6,2016,342.0,44,10
14599,11,6,2016,349.0,6,34
14600,11,6,2016,353.0,6,41
14601,11,6,2016,354.0,16,10
14602,11,6,2016,357.0,10,7
14603,11,6,2016,359.0,45,36
14604,11,6,2016,361.0,5,24
14605,11,6,2016,368.0,9,36
14606,11,6,2016,397.0,23,24
14607,11,6,2016,399.0,38,36
14608,11,6,2016,401.0,23,7
14609,11,6,2016,406.0,7,7
14610,11,6,2016,407.0,7,10
14611,11,6,2016,413.0,6,35
14612,11,6,2016,8545.0,48,49
14613,11,6,2016,8562.0,6,43
14614,11,6,2016,8574.0,17,33
14615,11,6,2016,8578.0,41,35
14616,11,6,2016,8615.0,48,26
14617,11,6,2016,8618.0,36,48
14618,11,6,2016,30540.0,28,24
14619,11,6,2019,310.0,49,36
14620,11,6,2019,8574.0,17,33
14621,11,6,2021,60.0,21,19
14622,11,6,2021,294.0,37,50
14623,11,6,2021,302.0,42,45
14624,11,6,2021,324.0,35,44
14625,11,6,2021,326.0,40,34
14626,11,6,2021,327.0,34,50
14627,11,6,2021,328.0,10,38
14628,11,6,2021,421.0,20,36
14629,11,6,2021,942.0,8,20
14630,11,6,2021,945.0,35,8
14631,11,6,2021,8532.0,9,35
14632,11,6,2021,8590.0,27,23
14633,11,6,2021,8628.0,24,14
14634,11,6,2021,8631.0,50,50
14635,11,6,2022,293.0,18,30
14636,11,6,2022,297.0,5,24
14637,11,6,2022,305.0,22,49
14638,11,6,2022,310.0,29,27
14639,11,6,2022,8545.0,14,47
14640,11,6,2023,95.0,8,37
14641,11,6,2023,99.0,19,41
14642,11,6,2023,103.0,10,48
14643,11,6,2023,436.0,30,47
14644,11,6,2023,889.0,10,39
14645,11,6,2023,890.0,7,10
14646,11,6,2023,892.0,31,40
14647,11,6,2023,8639.0,6,49
14648,11,6,2023,8642.0,29,25
14649,11,6,2024,60.0,17,40
14650,11,6,2024,670.0,44,12
14651,11,7,2013,317.0,24,38
14652,11,7,2013,8550.0,44,47
14653,11,7,2014,501.0,5,15
14654,11,7,2014,525.0,11,29
14655,11,7,2015,237.0,38,43
14656,11,7,2016,620.0,49,48
14657,11,7,2016,635.0,10,29
14658,11,7,2016,666.0,38,50
14659,11,7,2016,670.0,48,48
14660,11,7,2016,8749.0,23,38
14661,11,7,2016,8750.0,8,23
14662,11,7,2016,8775.0,15,25
14663,11,7,2016,8776.0,35,15
14664,11,7,2016,8777.0,17,40
14665,11,7,2018,95.0,7,19
14666,11,7,2021,555.0,13,34
14667,11,7,2021,559.0,21,29
14668,11,7,2021,605.0,9,43
14669,11,7,2021,763.0,24,44
14670,11,7,2021,786.0,50,49
14671,11,7,2021,787.0,28,34
14672,11,7,2021,788.0,44,47
14673,11,7,2021,790.0,17,35
14674,11,7,2021,793.0,25,23
14675,11,7,2021,794.0,10,25
14676,11,7,2021,808.0,16,14
14677,11,7,2021,8690.0,25,38
14678,11,7,2021,8691.0,27,26
14679,11,7,2021,8693.0,38,27
14680,11,7,2021,8694.0,50,50
14681,11,7,2021,8695.0,46,42
14682,11,7,2021,8699.0,50,49
14683,11,7,2021,8700.0,48,27
14684,11,7,2021,8701.0,35,47
14685,11,7,2021,8703.0,47,37
14686,11,7,2021,8705.0,31,50
14687,11,7,2021,8792.0,28,30
14688,11,7,2021,8795.0,39,25
14689,11,7,2022,341.0,10,16
14690,11,7,2022,349.0,7,35
14691,11,7,2022,353.0,19,8
14692,11,7,2022,354.0,21,23
14693,11,7,2022,357.0,10,8
14694,11,7,2022,360.0,6,21
14695,11,7,2022,361.0,10,45
14696,11,7,2022,368.0,14,40
14697,11,7,2022,382.0,12,5
14698,11,7,2022,399.0,40,36
14699,11,7,2022,567.0,9,46
14700,11,7,2022,587.0,44,44
14701,11,7,2022,591.0,47,46
14702,11,7,2022,8578.0,40,31
14703,11,7,2022,8600.0,6,8
14704,11,7,2022,8602.0,5,6
14705,11,7,2022,8615.0,49,26
14706,11,7,2022,8618.0,36,49
14707,11,7,2022,30542.0,20,47
14708,11,7,2022,30545.0,27,44
14709,11,7,2023,231.0,6,33
14710,11,7,2023,232.0,11,47
14711,11,7,2023,266.0,33,34
14712,11,7,2023,454.0,23,26
14713,11,7,2023,481.0,10,35
14714,11,7,2023,484.0,31,47
14715,11,7,2023,488.0,29,48
14716,11,7,2023,495.0,37,26
14717,11,7,2023,8658.0,6,49
14718,11,7,2024,95.0,8,23
14719,11,8,2015,95.0,8,36
14720,11,8,2015,99.0,18,43
14721,11,8,2015,103.0,13,42
14722,11,8,2016,60.0,20,43
14723,11,8,2017,8704.0,19,41
14724,11,8,2018,30.0,48,49
14725,11,8,2019,59.0,30,49
14726,11,8,2019,60.0,10,42
14727,11,8,2019,70.0,5,45
14728,11,8,2021,59.0,37,49
14729,11,8,2021,95.0,9,27
14730,11,8,2021,99.0,18,39
14731,11,8,2021,103.0,10,42
14732,11,8,2021,317.0,21,40
14733,11,8,2021,399.0,30,39
14734,11,8,2021,406.0,7,6
14735,11,8,2021,428.0,32,44
14736,11,8,2021,431.0,40,48
14737,11,8,2021,436.0,46,46
14738,11,8,2021,8546.0,37,12
14739,11,8,2021,8550.0,47,50
14740,11,8,2021,8562.0,6,50
14741,11,8,2021,8611.0,15,26
14742,11,8,2021,8615.0,45,17
14743,11,8,2021,8618.0,39,45
14744,11,8,2021,8626.0,50,50
14745,11,8,2021,8629.0,38,45
14746,11,8,2021,8635.0,40,49
14747,11,8,2021,8642.0,38,49
14748,11,8,2021,8661.0,48,50
14749,11,8,2022,666.0,36,48
14750,11,8,2022,670.0,47,20
14751,11,8,2022,8550.0,44,50
14752,11,8,2022,8749.0,33,40
14753,11,8,2022,8750.0,5,26
14754,11,8,2022,8776.0,15,6
14755,11,8,2023,48.0,7,47
14756,11,8,2023,263.0,41,35
14757,11,8,2023,265.0,38,44
14758,11,8,2023,266.0,47,33
14759,11,8,2023,268.0,35,50
14760,11,8,2023,525.0,11,27
14761,11,8,2023,8530.0,10,20
14762,11,8,2023,8534.0,50,48
14763,11,8,2024,95.0,8,39
14764,11,8,2024,99.0,24,44
14765,11,8,2024,103.0,13,41
14766,11,8,2024,276.0,47,41
14767,11,8,2024,30151.0,49,46
14768,11,9,2013,95.0,11,8
14769,11,9,2015,266.0,6,5
14770,11,9,2015,278.0,47,50
14771,11,9,2015,307.0,7,45
14772,11,9,2015,311.0,7,18
14773,11,9,2017,301.0,8,37
14774,11,9,2017,306.0,14,39
14775,11,9,2017,8560.0,50,49
14776,11,9,2017,8562.0,6,50
14777,11,9,2017,8566.0,37,6
14778,11,9,2020,620.0,43,36
14779,11,9,2020,635.0,34,31
14780,11,9,2020,8749.0,24,39
14781,11,9,2020,8750.0,7,24
14782,11,9,2020,30542.0,24,47
14783,11,9,2020,30545.0,23,47
14784,11,9,2021,307.0,11,37
14785,11,9,2021,311.0,5,19
14786,11,9,2021,763.0,23,49
14787,11,9,2022,8590.0,9,21
14788,11,9,2022,8594.0,6,49
14789,11,9,2022,8595.0,6,44
14790,11,9,2022,8612.0,49,42
14791,11,9,2022,8614.0,49,48
14792,11,9,2022,8628.0,28,22
14793,11,9,2022,8631.0,50,50
14794,11,9,2022,8775.0,7,9
14795,11,9,2022,8776.0,12,7
14796,11,9,2022,8778.0,9,21
14797,11,9,2022,8779.0,13,9
14798,11,9,2022,8780.0,18,13
14799,11,9,2022,8790.0,12,48
14800,11,9,2022,8791.0,30,13
14801,11,9,2022,8792.0,28,30
14802,11,9,2023,48.0,5,45
14803,11,9,2023,320.0,24,31
14804,11,9,2023,322.0,17,40
14805,11,9,2023,327.0,32,47
14806,11,9,2023,343.0,15,9
14807,11,9,2023,347.0,30,15
14808,11,9,2023,349.0,18,22
14809,11,9,2023,360.0,6,23
14810,11,9,2023,361.0,17,47
14811,11,9,2023,546.0,15,25
14812,11,9,2023,554.0,24,47
14813,11,9,2023,555.0,18,44
14814,11,9,2023,567.0,9,24
14815,11,9,2023,587.0,21,47
14816,11,9,2023,8563.0,32,18
14817,11,9,2023,8574.0,15,31
14818,11,9,2023,8580.0,49,37
14819,11,9,2024,225.0,34,43
14820,11,9,2024,232.0,11,46
14821,11,9,2024,253.0,38,42
14822,11,9,2024,266.0,50,5
14823,11,10,2014,59.0,29,47
14824,11,10,2014,60.0,32,45
14825,11,10,2014,317.0,24,35
14826,11,10,2014,8550.0,46,50
14827,11,10,2014,8556.0,35,49
14828,11,10,2014,8559.0,43,47
14829,11,10,2016,95.0,10,32
14830,11,10,2016,99.0,19,43
14831,11,10,2016,103.0,14,42
14832,11,10,2016,428.0,29,42
14833,11,10,2016,431.0,34,46
14834,11,10,2016,436.0,45,47
14835,11,10,2016,8626.0,47,50
14836,11,10,2016,8629.0,38,44
14837,11,10,2016,8635.0,41,47
14838,11,10,2016,8639.0,7,49
14839,11,10,2016,8642.0,36,49
14840,11,10,2016,8661.0,50,50
14841,11,10,2017,620.0,35,48
14842,11,10,2018,48.0,5,49
14843,11,10,2018,265.0,46,44
14844,11,10,2018,268.0,38,50
14845,11,10,2018,8530.0,13,26
14846,11,10,2019,8591.0,12,21
14847,11,10,2019,8595.0,6,46
14848,11,10,2019,8604.0,45,30
14849,11,10,2019,8617.0,49,49
14850,11,10,2019,8622.0,40,46
14851,11,10,2019,8626.0,50,50
14852,11,10,2019,8628.0,32,19
14853,11,10,2019,8629.0,38,46
14854,11,10,2019,8631.0,50,50
14855,11,10,2019,8634.0,49,47
14856,11,10,2019,8636.0,50,50
14857,11,10,2019,8637.0,12,47
14858,11,10,2019,8639.0,10,43
14859,11,10,2020,59.0,39,48
14860,11,10,2020,60.0,20,43
14861,11,10,2021,95.0,8,35
14862,11,10,2021,99.0,20,44
14863,11,10,2021,103.0,8,41
14864,11,10,2021,431.0,39,46
14865,11,10,2021,436.0,47,48
14866,11,10,2021,8625.0,6,46
14867,11,10,2021,8626.0,50,50
14868,11,10,2021,8629.0,38,7
14869,11,10,2021,8635.0,31,47
14870,11,10,2021,8637.0,13,46
14871,11,10,2021,8639.0,8,49
14872,11,10,2021,8642.0,48,49
14873,11,10,2021,8674.0,14,21
14874,11,10,2021,8680.0,27,49
14875,11,10,2021,8681.0,45,46
14876,11,10,2021,8684.0,49,50
14877,11,10,2022,95.0,9,22
14878,11,10,2022,763.0,28,45
14879,11,10,2022,786.0,39,48
14880,11,10,2022,8520.0,25,47
14881,11,10,2023,306.0,21,30
14882,11,10,2023,8560.0,38,49
14883,11,10,2023,8574.0,8,21
14884,11,10,2024,268.0,42,50
14885,11,10,2024,8532.0,44,36
14886,11,10,2024,8534.0,50,38
14887,11,11,2013,453.0,14,16
14888,11,11,2013,454.0,26,30
14889,11,11,2013,484.0,26,41
14890,11,11,2013,488.0,25,48
14891,11,11,2013,495.0,44,25
14892,11,11,2013,8644.0,8,8
14893,11,11,2013,8658.0,6,49
14894,11,11,2013,8660.0,5,50
14895,11,11,2014,30124.0,42,47
14896,11,11,2016,253.0,21,36
14897,11,11,2016,266.0,48,5
14898,11,11,2016,278.0,48,50
14899,11,11,2016,307.0,5,42
14900,11,11,2016,311.0,5,17
14901,11,11,2016,8530.0,10,14
14902,11,11,2017,60.0,21,34
14903,11,11,2018,555.0,10,47
14904,11,11,2018,559.0,19,30
14905,11,11,2018,567.0,11,47
14906,11,11,2018,572.0,43,48
14907,11,11,2018,587.0,47,46
14908,11,11,2018,605.0,11,48
14909,11,11,2018,8685.0,34,50
14910,11,11,2018,8690.0,38,46
14911,11,11,2018,8691.0,40,40
14912,11,11,2018,8693.0,49,40
14913,11,11,2018,8694.0,50,50
14914,11,11,2018,8695.0,48,49
14915,11,11,2018,8699.0,50,49
14916,11,11,2018,8700.0,46,40
14917,11,11,2018,8702.0,49,47
14918,11,11,2018,8703.0,47,38
14919,11,11,2018,8704.0,49,49
14920,11,11,2018,8705.0,31,50
14921,11,11,2018,8706.0,50,49
14922,11,11,2021,231.0,10,50
14923,11,11,2021,232.0,11,50
14924,11,11,2021,253.0,7,43
14925,11,11,2021,265.0,44,44
14926,11,11,2021,293.0,23,47
14927,11,11,2021,295.0,5,48
14928,11,11,2021,297.0,8,42
14929,11,11,2021,301.0,6,39
14930,11,11,2021,305.0,44,46
14931,11,11,2021,306.0,14,45
14932,11,11,2021,310.0,49,35
14933,11,11,2021,8545.0,46,49
14934,11,11,2021,8548.0,47,41
14935,11,11,2021,8574.0,17,23
14936,11,11,2022,95.0,8,34
14937,11,11,2022,99.0,15,44
14938,11,11,2022,103.0,11,41
14939,11,11,2023,59.0,30,48
14940,11,11,2023,60.0,19,42
14941,11,11,2023,666.0,38,50
14942,11,11,2023,670.0,47,49
14943,11,11,2024,293.0,23,45
14944,11,11,2024,305.0,36,44
14945,11,11,2024,306.0,19,48
14946,11,11,2024,310.0,48,33
14947,11,11,2024,8545.0,48,50
14948,11,11,2024,8574.0,17,28
14949,11,12,2013,265.0,46,44
14950,11,12,2013,266.0,49,34
14951,11,12,2013,268.0,38,50
14952,11,12,2013,302.0,6,46
14953,11,12,2013,310.0,22,37
14954,11,12,2013,8530.0,13,26
14955,11,12,2013,8534.0,50,48
14956,11,12,2014,95.0,7,15
14957,11,12,2015,587.0,47,46
14958,11,12,2015,591.0,32,16
14959,11,12,2016,8671.0,50,49
14960,11,12,2016,8672.0,50,50
14961,11,12,2016,8673.0,20,40
14962,11,12,2016,8674.0,17,19
14963,11,12,2016,8675.0,8,25
14964,11,12,2016,8676.0,50,49
14965,11,12,2016,8680.0,49,47
14966,11,12,2016,8681.0,48,46
14967,11,12,2016,8684.0,49,10
14968,11,12,2016,8685.0,41,50
14969,11,12,2016,8696.0,40,7
14970,11,12,2018,70.0,5,45
14971,11,12,2018,87.0,5,39
14972,11,12,2020,8628.0,30,28
14973,11,12,2020,8631.0,50,50
14974,11,12,2020,8636.0,50,50
14975,11,12,2021,555.0,18,47
14976,11,12,2021,559.0,20,34
14977,11,12,2021,567.0,23,91
14978,11,12,2021,587.0,27,46
14979,11,12,2021,591.0,38,16
14980,11,12,2021,605.0,9,44
14981,11,12,2021,620.0,37,47
14982,11,12,2021,8681.0,36,46
14983,11,12,2021,8685.0,42,50
14984,11,12,2021,8690.0,29,37
14985,11,12,2021,8691.0,25,29
14986,11,12,2021,8693.0,43,25
14987,11,12,2021,8694.0,42,40
14988,11,12,2021,8695.0,47,49
14989,11,12,2021,8699.0,34,48
14990,11,12,2021,8704.0,35,27
14991,11,12,2021,8705.0,31,38
14992,11,12,2021,8706.0,8,34
14993,11,12,2022,225.0,5,43
14994,11,12,2022,232.0,12,47
14995,11,12,2022,250.0,21,18
14996,11,12,2022,8530.0,13,26
14997,11,12,2023,421.0,20,37
14998,11,12,2023,8628.0,24,17
14999,11,12,2023,8631.0,50,50
15000,11,12,2024,301.0,8,39
15001,11,12,2024,306.0,20,28
15002,11,12,2024,567.0,18,41
15003,11,12,2024,591.0,34,34
15004,11,12,2024,620.0,49,47
15005,11,12,2024,8545.0,48,49
15006,11,12,2024,8546.0,37,47
15007,11,12,2024,8556.0,9,49
15008,11,12,2024,8560.0,50,18
15009,11,12,2024,8562.0,6,50
15010,11,12,2024,30542.0,16,47
15011,11,12,2024,30545.0,26,31
15012,11,13,2013,525.0,11,32
15013,11,13,2013,546.0,18,43
15014,11,13,2013,551.0,25,46
15015,11,13,2013,554.0,26,46
15016,11,13,2013,555.0,22,47
15017,11,13,2013,559.0,18,30
15018,11,13,2013,567.0,11,45
